,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
302716,tt0316396,movie,Peter Pan,Peter Pan,0,2003,\N,113,"Adventure,Family,Fantasy"
302780,tt0316465,movie,Radio,Radio,0,2003,\N,109,"Biography,Drama,Sport"
302957,tt0316654,movie,Spider-Man 2,Spider-Man 2,0,2004,\N,127,"Action,Adventure,Sci-Fi"
303030,tt0316732,movie,Taxi,Taxi,0,2004,\N,97,"Action,Comedy,Crime"
303413,tt0317132,movie,Because of Winn-Dixie,Because of Winn-Dixie,0,2005,\N,106,"Comedy,Drama,Family"
303477,tt0317198,movie,Bridget Jones: The Edge of Reason,Bridget Jones: The Edge of Reason,0,2004,\N,108,"Comedy,Drama,Romance"
303498,tt0317219,movie,Cars,Cars,0,2006,\N,116,"Adventure,Animation,Comedy"
303505,tt0317226,movie,Marooned in Iraq,Gomgashtei dar Aragh,0,2002,\N,100,"Drama,War"
303526,tt0317248,movie,City of God,Cidade de Deus,0,2002,\N,130,"Crime,Drama"
303580,tt0317303,movie,Daddy Day Care,Daddy Day Care,0,2003,\N,92,"Comedy,Family"
303913,tt0317648,movie,Hidalgo,Hidalgo,0,2004,\N,136,"Action,Adventure,Biography"
303940,tt0317676,movie,House of the Dead,House of the Dead,0,2003,\N,90,"Action,Adventure,Horror"
303969,tt0317705,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation"
304001,tt0317740,movie,The Italian Job,The Italian Job,0,2003,\N,111,"Action,Crime,Thriller"
304097,tt0317842,movie,Broken Wings,Knafayim Shvurot,0,2002,\N,87,Drama
304164,tt0317910,movie,The Fog of War,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0,2003,\N,107,"Biography,Documentary,History"
304173,tt0317919,movie,Mission: Impossible III,Mission: Impossible III,0,2006,\N,126,"Action,Adventure,Thriller"
304326,tt0318081,movie,A Sound of Thunder,A Sound of Thunder,0,2005,\N,110,"Action,Adventure,Horror"
304397,tt0318155,movie,Looney Tunes: Back in Action,Looney Tunes: Back in Action,0,2003,\N,91,"Adventure,Animation,Comedy"
304443,tt0318202,movie,To Be and to Have,Être et avoir,0,2002,\N,104,"Documentary,Family"
304523,tt0318283,movie,Alex & Emma,Alex & Emma,0,2003,\N,96,"Comedy,Romance"
304612,tt0318374,movie,The Cooler,The Cooler,0,2003,\N,101,"Drama,Romance"
304640,tt0318403,video,The Lion King 1½,The Lion King 1½,0,2004,\N,77,"Adventure,Animation,Comedy"
304648,tt0318411,movie,The Magdalene Sisters,The Magdalene Sisters,0,2002,\N,114,Drama
304699,tt0318462,movie,The Motorcycle Diaries,Diarios de motocicleta,0,2004,\N,126,"Adventure,Biography,Drama"
304857,tt0318627,movie,Resident Evil: Apocalypse,Resident Evil: Apocalypse,0,2004,\N,94,"Action,Horror,Sci-Fi"
304879,tt0318649,movie,Sahara,Sahara,0,2005,\N,124,"Action,Adventure,Comedy"
304990,tt0318761,movie,Thumbsucker,Thumbsucker,0,2005,\N,96,"Comedy,Drama"
305193,tt0318974,movie,The Alamo,The Alamo,0,2004,\N,137,"Drama,History,War"
305279,tt0319061,movie,Big Fish,Big Fish,0,2003,\N,125,"Adventure,Drama,Fantasy"
305473,tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi"
305550,tt0319343,movie,Elf,Elf,0,2003,\N,97,"Adventure,Comedy,Family"
305725,tt0319524,movie,How to Deal,How to Deal,0,2003,\N,101,"Comedy,Drama,Romance"
305966,tt0319769,movie,Mondays in the Sun,Los lunes al sol,0,2002,\N,113,"Comedy,Drama"
306023,tt0319829,movie,Masked and Anonymous,Masked and Anonymous,0,2003,\N,112,"Comedy,Drama,Music"
306093,tt0319901,movie,My Left Eye Sees Ghosts,Ngo joh ngan gin do gwai,0,2002,\N,98,"Comedy,Fantasy,Romance"
306155,tt0319970,tvMovie,Carrie,Carrie,0,2002,\N,132,"Drama,Horror,Sci-Fi"
306372,tt0320193,movie,Oasis,Oasiseu,0,2002,\N,133,"Drama,Romance"
306423,tt0320244,movie,Party Monster,Party Monster,0,2003,\N,98,"Biography,Crime,Drama"
306822,tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,2005,\N,144,"Action,Adventure,Drama"
306852,tt0320691,movie,Underworld,Underworld,0,2003,\N,121,"Action,Fantasy,Thriller"
307574,tt0321442,movie,The Big Empty,The Big Empty,0,2003,\N,94,"Comedy,Drama,Mystery"
308366,tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,\N,107,"Action,Crime,Thriller"
308436,tt0322330,movie,Freaky Friday,Freaky Friday,0,2003,\N,97,"Comedy,Family,Fantasy"
308686,tt0322589,movie,Honey,Honey,0,2003,\N,94,"Drama,Music,Romance"
308755,tt0322659,movie,Northfork,Northfork,0,2003,\N,103,"Drama,Fantasy"
308818,tt0322725,movie,The Embalmer,L'imbalsamatore,0,2002,\N,100,"Drama,Romance"
308895,tt0322802,movie,Jackass: The Movie,Jackass: The Movie,0,2002,\N,85,"Action,Comedy,Documentary"
309123,tt0323033,movie,Laws of Attraction,Laws of Attraction,0,2004,\N,90,"Comedy,Romance"
309330,tt0323250,video,Mike's New Car,Mike's New Car,0,2002,\N,4,"Animation,Comedy,Family"
309644,tt0323572,movie,Chasing Papi,Chasing Papi,0,2003,\N,80,"Comedy,Romance"
309712,tt0323642,movie,Piglet's Big Movie,Piglet's Big Movie,0,2003,\N,75,"Adventure,Animation,Comedy"
309866,tt0323807,movie,"Remember Me, My Love",Ricordati di me,0,2003,\N,125,"Comedy,Drama,Romance"
309929,tt0323872,movie,Kitchen Stories,Salmer fra kjøkkenet,0,2003,\N,95,"Comedy,Drama"
309999,tt0323944,movie,Shattered Glass,Shattered Glass,0,2003,\N,94,"Drama,History"
310130,tt0324080,movie,Stone Reader,Stone Reader,0,2002,\N,127,"Documentary,Drama"
310177,tt0324127,movie,Suspect Zero,Suspect Zero,0,2004,\N,99,"Crime,Horror,Mystery"
310183,tt0324133,movie,Swimming Pool,Swimming Pool,0,2003,\N,102,"Crime,Drama,Mystery"
310263,tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,\N,98,Horror
310586,tt0324554,movie,Wicker Park,Wicker Park,0,2004,\N,114,"Drama,Mystery,Romance"
310959,tt0324941,video,101 Dalmatians 2: Patch's London Adventure,101 Dalmatians II: Patch's London Adventure,0,2002,\N,74,"Adventure,Animation,Comedy"
311072,tt0325055,movie,Sylvia,Sylvia,0,2003,\N,100,"Biography,Drama,Romance"
311267,tt0325258,movie,Dickie Roberts: Former Child Star,Dickie Roberts: Former Child Star,0,2003,\N,98,Comedy
311538,tt0325537,movie,Head of State,Head of State,0,2003,\N,95,Comedy
311655,tt0325655,movie,The Eye,Gin gwai,0,2002,\N,99,"Horror,Mystery,Thriller"
311703,tt0325703,movie,Lara Croft: Tomb Raider - The Cradle of Life,Lara Croft: Tomb Raider - The Cradle of Life,0,2003,\N,117,"Action,Adventure,Fantasy"
311710,tt0325710,movie,The Last Samurai,The Last Samurai,0,2003,\N,154,"Action,Drama"
311803,tt0325805,movie,Matchstick Men,Matchstick Men,0,2003,\N,116,"Comedy,Crime,Drama"
311971,tt0325980,movie,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,\N,143,"Action,Adventure,Fantasy"
312194,tt0326208,movie,Stander,Stander,0,2003,\N,111,"Action,Biography,Crime"
312287,tt0326306,movie,The Trials of Henry Kissinger,The Trials of Henry Kissinger,0,2002,\N,80,Documentary
312730,tt0326769,movie,Biker Boyz,Biker Boyz,0,2003,\N,110,"Action,Drama"
312813,tt0326856,movie,Envy,Envy,0,2004,\N,99,Comedy
312859,tt0326905,movie,The Great Raid,The Great Raid,0,2005,\N,132,"Action,Drama,War"
312927,tt0326977,movie,I'm Not Scared,Io non ho paura,0,2003,\N,108,"Crime,Drama,Mystery"
312985,tt0327036,movie,Martin Lawrence Live: Runteldat,Martin Lawrence Live: Runteldat,0,2002,\N,113,"Comedy,Documentary"
313005,tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery"
313033,tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,"Adventure,Animation,Comedy"
313085,tt0327137,movie,Secondhand Lions,Secondhand Lions,0,2003,\N,109,"Comedy,Drama,Family"
313110,tt0327162,movie,The Stepford Wives,The Stepford Wives,0,2004,\N,93,"Comedy,Horror,Sci-Fi"
313155,tt0327210,movie,Uncle Nino,Uncle Nino,0,2003,\N,104,"Comedy,Drama,Family"
313191,tt0327247,movie,The Whole Ten Yards,The Whole Ten Yards,0,2004,\N,98,"Comedy,Crime,Thriller"
313372,tt0327437,movie,Around the World in 80 Days,Around the World in 80 Days,0,2004,\N,120,"Action,Adventure,Comedy"
313484,tt0327554,movie,Catwoman,Catwoman,0,2004,\N,104,"Action,Crime,Fantasy"
313526,tt0327597,movie,Coraline,Coraline,0,2009,\N,100,"Animation,Drama,Family"
313605,tt0327679,movie,Ella Enchanted,Ella Enchanted,0,2004,\N,96,"Comedy,Family,Fantasy"
313623,tt0327698,tvMovie,The Even Stevens Movie,The Even Stevens Movie,0,2003,\N,93,"Comedy,Family"
313774,tt0327850,movie,The Rundown,The Rundown,0,2003,\N,104,"Action,Adventure,Comedy"
313840,tt0327919,movie,I Am David,I Am David,0,2003,\N,90,"Adventure,Drama"
313841,tt0327920,movie,I Am Trying to Break Your Heart,I Am Trying to Break Your Heart,0,2002,\N,92,"Documentary,Music"
314012,tt0328099,movie,Malibu's Most Wanted,Malibu's Most Wanted,0,2003,\N,86,"Comedy,Crime"
314018,tt0328107,movie,Man on Fire,Man on Fire,0,2004,\N,146,"Action,Crime,Drama"
314041,tt0328132,movie,One-Way Ticket to Mombasa,Menolippu Mombasaan,0,2002,\N,88,"Comedy,Drama"
314422,tt0328538,movie,Thirteen,Thirteen,0,2003,\N,100,Drama
314473,tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,\N,113,"Comedy,Drama,Romance"
314682,tt0328802,movie,September 11,11'09''01 - September 11,0,2002,\N,134,Drama
314707,tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy
314711,tt0328832,video,The Animatrix,The Animatrix,0,2003,\N,100,"Action,Animation,Sci-Fi"
314758,tt0328880,movie,Brother Bear,Brother Bear,0,2003,\N,85,"Adventure,Animation,Comedy"
314832,tt0328955,movie,Chouchou,Chouchou,0,2003,\N,105,Comedy
314839,tt0328962,movie,Comedian,Comedian,0,2002,\N,82,"Comedy,Documentary"
314904,tt0329028,movie,Dumb and Dumberer: When Harry Met Lloyd,Dumb and Dumberer: When Harry Met Lloyd,0,2003,\N,85,Comedy
314976,tt0329101,movie,Freddy vs. Jason,Freddy vs. Jason,0,2003,\N,97,"Action,Horror"
315256,tt0329388,movie,Monsieur Ibrahim,Monsieur Ibrahim et les fleurs du Coran,0,2003,\N,95,"Comedy,Drama"
315439,tt0329575,movie,Seabiscuit,Seabiscuit,0,2003,\N,140,"Drama,History,Sport"
315552,tt0329691,movie,Torque,Torque,0,2004,\N,84,"Action,Comedy,Crime"
315577,tt0329717,movie,Hollywood Homicide,Hollywood Homicide,0,2003,\N,116,"Action,Comedy,Crime"
315597,tt0329737,tvMovie,It's a Very Merry Muppet Christmas Movie,It's a Very Merry Muppet Christmas Movie,0,2002,\N,100,"Adventure,Comedy,Family"
315626,tt0329767,movie,Wilbur Wants to Kill Himself,Wilbur Wants to Kill Himself,0,2002,\N,109,"Comedy,Drama,Romance"
315633,tt0329774,movie,xXx: State of the Union,xXx: State of the Union,0,2005,\N,101,"Action,Adventure,Crime"
315917,tt0330069,movie,Blue Collar Comedy Tour: The Movie,Blue Collar Comedy Tour: The Movie,0,2003,\N,105,"Comedy,Documentary"
315943,tt0330099,movie,The Brown Bunny,The Brown Bunny,0,2003,\N,93,Drama
315955,tt0330111,movie,The Calcium Kid,The Calcium Kid,0,2004,\N,89,"Comedy,Sport"
316071,tt0330229,movie,Dolls,Dôruzu,0,2002,\N,114,"Drama,Romance"
316212,tt0330373,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy"
316337,tt0330500,video,Ju-on: The Curse,Ju-on,0,2000,\N,70,"Horror,Mystery"
316435,tt0330602,movie,Mambo Italiano,Mambo Italiano,0,2003,\N,99,"Comedy,Drama,Romance"
316531,tt0330702,movie,Don't Move,Non ti muovere,0,2004,\N,125,"Drama,Romance"
316619,tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,"Action,Crime,Drama"
316652,tt0330829,tvSpecial,Robin Williams Live on Broadway,Robin Williams Live on Broadway,0,2002,\N,99,"Comedy,Documentary"
317269,tt0331468,movie,Cold Creek Manor,Cold Creek Manor,0,2003,\N,118,"Drama,Mystery,Thriller"
317428,tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,"Adventure,Comedy,Family"
317602,tt0331811,movie,11:14,11:14,0,2003,\N,86,"Comedy,Crime,Drama"
317722,tt0331933,movie,Man of the House,Man of the House,0,2005,\N,100,"Comedy,Crime"
317742,tt0331953,movie,Club Dread,Club Dread,0,2004,\N,104,"Comedy,Horror,Mystery"
317833,tt0332047,movie,Fever Pitch,Fever Pitch,0,2005,\N,104,"Comedy,Drama,Romance"
318053,tt0332280,movie,The Notebook,The Notebook,0,2004,\N,123,"Drama,Romance"
318145,tt0332375,movie,Saved!,Saved!,0,2004,\N,92,"Comedy,Drama"
318147,tt0332379,movie,School of Rock,School of Rock,0,2003,\N,109,"Comedy,Music"
318219,tt0332452,movie,Troy,Troy,0,2004,\N,163,"Adventure,Drama"
318398,tt0332639,movie,Together,He ni zai yi qi,0,2002,\N,116,"Drama,Music"
318417,tt0332658,movie,Intermission,Intermission,0,2003,\N,105,"Comedy,Crime,Drama"
319510,tt0333766,movie,Garden State,Garden State,0,2004,\N,102,"Comedy,Drama,Romance"
319524,tt0333780,movie,"Legally Blonde 2: Red, White & Blonde","Legally Blonde 2: Red, White & Blonde",0,2003,\N,95,Comedy
319766,tt0334029,movie,OT: Our Town,OT: Our Town,0,2002,\N,76,Documentary
320129,tt0334405,movie,Spellbound,Spellbound,0,2002,\N,97,"Comedy,Documentary,Thriller"
320140,tt0334416,movie,Stevie,Stevie,0,2002,\N,140,Documentary
320263,tt0334541,video,Tremors 4: The Legend Begins,Tremors 4: The Legend Begins,0,2004,\N,101,"Action,Adventure,Comedy"
320680,tt0334965,video,Bring It on: Again,Bring It On: Again,0,2004,\N,90,"Comedy,Sport"
320728,tt0335013,movie,The Company,The Company,0,2003,\N,112,"Drama,Music,Romance"
320833,tt0335119,movie,Girl with a Pearl Earring,Girl with a Pearl Earring,0,2003,\N,100,"Biography,Drama,Romance"
320835,tt0335121,movie,Godsend,Godsend,0,2004,\N,102,"Action,Drama,Fantasy"
320955,tt0335245,movie,The Ladykillers,The Ladykillers,0,2004,\N,104,"Comedy,Crime,Thriller"
320976,tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama"
321053,tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,Drama
321145,tt0335438,movie,Starsky & Hutch,Starsky & Hutch,0,2004,\N,101,"Comedy,Crime"
321264,tt0335559,movie,Win a Date with Tad Hamilton!,Win a Date with Tad Hamilton!,0,2004,\N,95,"Comedy,Romance"
321267,tt0335563,movie,Wonderland,Wonderland,0,2003,\N,104,"Crime,Drama,Mystery"
322775,tt0337103,movie,Crimson Rivers 2: Angels of the Apocalypse,Les rivières pourpres II - Les anges de l'apocalypse,0,2004,\N,100,"Action,Crime,Mystery"
323222,tt0337563,movie,13 Going on 30,13 Going on 30,0,2004,\N,98,"Comedy,Fantasy,Romance"
323237,tt0337579,movie,Barbershop 2: Back in Business,Barbershop 2: Back in Business,0,2004,\N,106,"Comedy,Drama"
323348,tt0337697,movie,The Prince and Me,The Prince & Me,0,2004,\N,111,"Comedy,Family,Romance"
323371,tt0337721,movie,The Snow Walker,The Snow Walker,0,2003,\N,103,"Adventure,Drama"
323390,tt0337741,movie,Something's Gotta Give,Something's Gotta Give,0,2003,\N,128,"Comedy,Drama,Romance"
323467,tt0337824,tvMovie,And Starring Pancho Villa as Himself,And Starring Pancho Villa as Himself,0,2003,\N,112,"Biography,Drama,History"
323516,tt0337876,movie,Birth,Birth,0,2004,\N,100,"Drama,Fantasy,Mystery"
323546,tt0337909,movie,Calendar Girls,Calendar Girls,0,2003,\N,108,"Comedy,Drama"
323553,tt0337917,movie,Catch That Kid,Catch That Kid,0,2004,\N,91,"Adventure,Comedy,Crime"
323557,tt0337921,movie,Cellular,Cellular,0,2004,\N,94,"Action,Crime,Thriller"
323565,tt0337930,movie,Nicotina,Nicotina,0,2003,\N,90,"Action,Comedy,Crime"
323595,tt0337960,movie,Danny Deckchair,Danny Deckchair,0,2003,\N,100,"Comedy,Romance"
323611,tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller"
323642,tt0338013,movie,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,\N,108,"Drama,Romance,Sci-Fi"
323697,tt0338075,movie,Grand Theft Parsons,Grand Theft Parsons,0,2003,\N,88,"Adventure,Comedy,Drama"
323699,tt0338077,movie,Grind,Grind,0,2003,\N,105,"Adventure,Comedy,Sport"
323715,tt0338094,movie,The Haunted Mansion,The Haunted Mansion,0,2003,\N,88,"Comedy,Family,Fantasy"
323716,tt0338095,movie,High Tension,Haute tension,0,2003,\N,91,Horror
323717,tt0338096,movie,Dirty Dancing: Havana Nights,Dirty Dancing: Havana Nights,0,2004,\N,86,"Drama,Music,Romance"
323754,tt0338135,movie,The Barbarian Invasions,Les invasions barbares,0,2003,\N,99,"Comedy,Crime,Drama"
323804,tt0338188,movie,The Missing,The Missing,0,2003,\N,137,"Adventure,Drama,Thriller"
323832,tt0338216,movie,Lucky You,Lucky You,0,2007,\N,124,"Drama,Romance,Sport"
323937,tt0338325,movie,Paparazzi,Paparazzi,0,2004,\N,84,"Action,Crime,Drama"
323949,tt0338337,movie,Paycheck,Paycheck,0,2003,\N,119,"Action,Mystery,Sci-Fi"
323960,tt0338348,movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy"
324034,tt0338427,movie,Shopgirl,Shopgirl,0,2005,\N,106,"Drama,Romance"
324065,tt0338459,movie,Spy Kids 3: Game Over,Spy Kids 3: Game Over,0,2003,\N,84,"Action,Adventure,Comedy"
324072,tt0338466,movie,Stuck on You,Stuck on You,0,2003,\N,118,Comedy
324116,tt0338512,movie,Two Brothers,Deux frères,0,2004,\N,109,"Adventure,Drama,Family"
324130,tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,"Action,Adventure,Fantasy"
324167,tt0338564,movie,Infernal Affairs,Mou gaan dou,0,2002,\N,101,"Crime,Drama,Mystery"
324344,tt0338751,movie,The Aviator,The Aviator,0,2004,\N,170,"Biography,Drama"
324356,tt0338763,movie,Battle Royale II,Batoru rowaiaru II: Chinkonka,0,2003,\N,155,"Action,Adventure,Drama"
324619,tt0339034,movie,From Justin to Kelly,From Justin to Kelly,0,2003,\N,81,"Comedy,Music,Musical"
324717,tt0339135,movie,In Hell,In Hell,0,2003,\N,98,"Action,Drama,Thriller"
324864,tt0339291,movie,A Series of Unfortunate Events,A Series of Unfortunate Events,0,2004,\N,108,"Adventure,Comedy,Family"
324982,tt0339412,movie,Mr. 3000,Mr. 3000,0,2004,\N,104,"Comedy,Drama,Romance"
324989,tt0339419,movie,The Mudge Boy,The Mudge Boy,0,2003,\N,94,"Crime,Drama,Romance"
325145,tt0339579,movie,Returner,Ritânâ,0,2002,\N,116,"Action,Adventure,Sci-Fi"
325395,tt0339840,movie,Undead,Undead,0,2003,\N,97,"Action,Comedy,Fantasy"
325564,tt0340012,movie,Being Julia,Being Julia,0,2004,\N,104,"Comedy,Drama,Romance"
325712,tt0340163,movie,Hostage,Hostage,0,2005,\N,113,"Action,Crime,Drama"
325921,tt0340377,movie,The Station Agent,The Station Agent,0,2003,\N,89,"Comedy,Drama"
326007,tt0340468,movie,Bus 174,Ônibus 174,0,2002,\N,122,"Crime,Documentary"
326010,tt0340477,tvMiniSeries,Helen of Troy,Helen of Troy,0,2003,2003,88,"Action,Adventure,Drama"
326212,tt0340855,movie,Monster,Monster,0,2003,\N,109,"Biography,Crime,Drama"
327375,tt0342167,movie,Camp,Camp,0,2003,\N,114,"Comedy,Drama,Musical"
327380,tt0342172,movie,Capturing the Friedmans,Capturing the Friedmans,0,2003,\N,107,"Biography,Crime,Documentary"
327420,tt0342213,movie,Comandante,Comandante,0,2003,\N,99,Documentary
327465,tt0342258,movie,Unleashed,Unleashed,0,2005,\N,103,"Action,Crime,Thriller"
327479,tt0342272,movie,Dear Wendy,Dear Wendy,0,2005,\N,105,"Comedy,Crime,Drama"
327481,tt0342275,movie,A Decade Under the Influence,A Decade Under the Influence,0,2003,\N,138,Documentary
327693,tt0342492,movie,The Green Butchers,De grønne slagtere,0,2003,\N,100,"Comedy,Drama"
327931,tt0342735,movie,Manderlay,Manderlay,0,2005,\N,133,Drama
327999,tt0342804,movie,My Flesh and Blood,My Flesh and Blood,0,2003,\N,83,Documentary
328306,tt0343121,movie,Tupac: Resurrection,Tupac: Resurrection,0,2003,\N,112,"Biography,Documentary,Music"
328320,tt0343135,movie,Along Came Polly,Along Came Polly,0,2004,\N,90,"Comedy,Romance"
328350,tt0343168,movie,The Weather Underground,The Weather Underground,0,2002,\N,92,"Documentary,History,War"
328827,tt0343660,movie,50 First Dates,50 First Dates,0,2004,\N,99,"Comedy,Drama,Romance"
328830,tt0343663,movie,Eros,Eros,0,2004,\N,104,"Drama,Romance"
328902,tt0343737,movie,The Good Shepherd,The Good Shepherd,0,2006,\N,167,"Drama,History,Thriller"
328983,tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi"
329660,tt0344510,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,\N,133,"Drama,Mystery,Romance"
330172,tt0345032,movie,The Keys to the House,Le chiavi di casa,0,2004,\N,111,Drama
330200,tt0345061,movie,Code 46,Code 46,0,2003,\N,93,"Drama,Romance,Sci-Fi"
330672,tt0345549,movie,Last Life in the Universe,Ruang rak noi nid mahasan,0,2003,\N,112,"Comedy,Drama,Romance"
330674,tt0345551,movie,Latter Days,Latter Days,0,2003,\N,107,"Comedy,Drama,Romance"
330968,tt0345853,movie,Rembrandt,Rembrandt,0,2002,\N,109,"Action,Comedy,Crime"
331061,tt0345950,movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,\N,87,"Adventure,Animation,Comedy"
331198,tt0346091,movie,Unprecedented: The 2000 Presidential Election,Unprecedented: The 2000 Presidential Election,0,2002,\N,50,Documentary
331263,tt0346156,movie,Sky Captain and the World of Tomorrow,Sky Captain and the World of Tomorrow,0,2004,\N,106,"Action,Adventure,Mystery"
331433,tt0346336,movie,The Best of Youth,La meglio gioventù,0,2003,\N,374,"Drama,Romance"
331584,tt0346491,movie,Alexander,Alexander,0,2004,\N,175,"Action,Biography,Drama"
331668,tt0346578,video,Batman: Mystery of the Batwoman,Batman: Mystery of the Batwoman,0,2003,\N,75,"Action,Animation,Crime"
332232,tt0347149,movie,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,\N,119,"Adventure,Animation,Family"
332327,tt0347246,movie,Ghost in the Shell 2: Innocence,Innocence,0,2004,\N,100,"Animation,Drama,Mystery"
332611,tt0347540,movie,Milk and Honey,Milk and Honey,0,2003,\N,90,Drama
332687,tt0347618,movie,The Cat Returns,Neko no ongaeshi,0,2002,\N,75,"Adventure,Animation,Comedy"
332851,tt0347791,movie,Pokémon Heroes,Gekijô-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu,0,2002,\N,71,"Action,Adventure,Animation"
332900,tt0347840,short,Rabbits,Rabbits,0,2002,\N,43,"Drama,Fantasy,Horror"
333173,tt0348121,movie,Steamboy,Suchîmubôi,0,2004,\N,126,"Action,Adventure,Animation"
333176,tt0348124,video,Stitch! The Movie,Stitch! The Movie,0,2003,\N,60,"Adventure,Animation,Comedy"
333202,tt0348150,movie,Superman Returns,Superman Returns,0,2006,\N,154,"Action,Adventure,Sci-Fi"
333379,tt0348333,movie,Waiting...,Waiting...,0,2005,\N,94,Comedy
